# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
24

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,FuselageGeom,0,RGIGINXZKO,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,36,17
# x,y,z,u,w
-3.657823729947383695e-01, 2.815371836358177227e+00, 6.542242728500367033e-01, 1.090909090909090828e+00, 2.584161237591246607e+00
-3.467324689144117844e-01, 2.782376434611738780e+00, 6.830335814345926959e-01, 1.090909090909090828e+00, 3.000000000000000000e+00
-3.306211587609266811e-01, 2.754470826849401810e+00, 7.182869061723131665e-01, 1.090909090909090828e+00, 3.415838762408752949e+00
-3.236679188054178979e-01, 2.742427461969243030e+00, 7.419564963583533679e-01, 1.090909090909090828e+00, 3.723464124463156111e+00
-3.220642610525905059e-01, 2.739649845263393946e+00, 7.535389897118873748e-01, 1.090909090909090828e+00, 3.904044169930655173e+00
-3.221130577832395092e-01, 2.739734363680121021e+00, 7.585809718078715402e-01, 1.090909090909090828e+00, 4.000000000000000000e+00
-4.054169391894594243e-01, 2.665839100561567587e+00, 7.681094765161521343e-01, 1.181818181818181657e+00, 0.000000000000000000e+00
-4.088937751842815493e-01, 2.671861157154184152e+00, 7.645717615939835454e-01, 1.181818181818181657e+00, 9.595583006934514658e-02
-4.166597700526841752e-01, 2.685312254837575630e+00, 7.569103575950644203e-01, 1.181818181818181657e+00, 2.765358755368439447e-01
-4.314314364353175613e-01, 2.710897531524754545e+00, 7.399049789786695808e-01, 1.181818181818181657e+00, 5.841612375912467181e-01
-4.527789519620635805e-01, 2.747872513032443731e+00, 7.096627670140535082e-01, 1.181818181818181657e+00, 1.000000000000000000e+00
-4.726071067966685080e-01, 2.782215884626322300e+00, 6.755319120244509534e-01, 1.181818181818181657e+00, 1.415838762408753171e+00
-4.846724130352134119e-01, 2.803113608040359583e+00, 6.514754708185610532e-01, 1.181818181818181657e+00, 1.723464124463156111e+00
-4.903866690781922277e-01, 2.813010989834256126e+00, 6.384922108486096315e-01, 1.181818181818181657e+00, 1.904044169930654951e+00
-4.921002974598691626e-01, 2.815979081256613448e+00, 6.318905234838476659e-01, 1.181818181818181657e+00, 2.000000000000000000e+00
-4.881588539453183828e-01, 2.809152300834247384e+00, 6.307778997824663447e-01, 1.181818181818181657e+00, 2.095955830069344827e+00
-4.793544142207826764e-01, 2.793902563899174574e+00, 6.355159389553403093e-01, 1.181818181818181657e+00, 2.276535875536843889e+00
-4.634660722287442525e-01, 2.766383148320933572e+00, 6.504032604781160298e-01, 1.181818181818181657e+00, 2.584161237591246607e+00
-4.413113249033085994e-01, 2.728010000324428752e+00, 6.799758691301585056e-01, 1.181818181818181657e+00, 3.000000000000000000e+00
-4.217379261018371350e-01, 2.694107879123472049e+00, 7.160859340440823839e-01, 1.181818181818181657e+00, 3.415838762408752949e+00
-4.110371385781227405e-01, 2.675573571451399957e+00, 7.438503055263188113e-01, 1.181818181818181657e+00, 3.723464124463156111e+00
-4.067621705076773231e-01, 2.668169109552653406e+00, 7.599459252560818445e-01, 1.181818181818181657e+00, 3.904044169930655173e+00
-4.054169391894594243e-01, 2.665839100561567587e+00, 7.681094765161521343e-01, 1.181818181818181657e+00, 4.000000000000000000e+00
-4.899862487763111951e-01, 2.594135623345198205e+00, 7.725673791990548267e-01, 1.272727272727272263e+00, 0.000000000000000000e+00
-4.951286713802402484e-01, 2.603042560569193142e+00, 7.664751618720756499e-01, 1.272727272727272263e+00, 9.595583006934514658e-02
-5.055006524719912742e-01, 2.621007358795250042e+00, 7.554304695043658757e-01, 1.272727272727272263e+00, 2.765358755368439447e-01
-5.228812671168676651e-01, 2.651111466426951502e+00, 7.355780130091426061e-01, 1.272727272727272263e+00, 5.841612375912467181e-01
-5.455905609544491330e-01, 2.690445117157653776e+00, 7.061632218027360519e-01, 1.272727272727272263e+00, 1.000000000000000000e+00
-5.677375637248819329e-01, 2.728804851191411807e+00, 6.750717667161232338e-01, 1.272727272727272263e+00, 1.415838762408753171e+00
-5.838988077345349526e-01, 2.756796946929649383e+00, 6.514494328782574062e-01, 1.272727272727272263e+00, 1.723464124463156111e+00
-5.931116742109179274e-01, 2.772754099750092127e+00, 6.368713236917711296e-01, 1.272727272727272263e+00, 1.904044169930654951e+00
-5.964819850623501729e-01, 2.778591649382073925e+00, 6.274326208009450845e-01, 1.272727272727272263e+00, 2.000000000000000000e+00
-5.907820022804770588e-01, 2.768718989601602232e+00, 6.250781681101398313e-01, 1.272727272727272263e+00, 2.095955830069344827e+00
-5.790270821381890975e-01, 2.748358870676244070e+00, 6.313071965077703407e-01, 1.272727272727272263e+00, 2.276535875536843889e+00
-5.600400354909076395e-01, 2.715472341197472161e+00, 6.479978795079929244e-01, 1.272727272727272263e+00, 2.584161237591246607e+00
-5.359046357789025716e-01, 2.673668602635296487e+00, 6.765309886204712297e-01, 1.272727272727272263e+00, 3.000000000000000000e+00
-5.138828956533497694e-01, 2.635525829866760983e+00, 7.112065045697809618e-01, 1.272727272727272263e+00, 3.415838762408752949e+00
-4.997490135115209564e-01, 2.611045227888923126e+00, 7.415451247074476004e-01, 1.272727272727272263e+00, 3.723464124463156111e+00
-4.927869756934443179e-01, 2.598986624663798928e+00, 7.615193874816782449e-01, 1.272727272727272263e+00, 3.904044169930655173e+00
-4.899862487763111951e-01, 2.594135623345198205e+00, 7.725673791990548267e-01, 1.272727272727272263e+00, 4.000000000000000000e+00
-5.765946634368991353e-01, 2.525963979718510721e+00, 7.724508301866968019e-01, 1.363636363636363091e+00, 0.000000000000000000e+00
-5.823298281579112334e-01, 2.535897576405081288e+00, 7.660158391647103882e-01, 1.363636363636363091e+00, 9.595583006934514658e-02
-5.939152496171715701e-01, 2.555964114999618175e+00, 7.545389740936219169e-01, 1.363636363636363091e+00, 2.765358755368439447e-01
-6.134711608781616698e-01, 2.589835946891961616e+00, 7.342806864934410260e-01, 1.363636363636363091e+00, 5.841612375912467181e-01
-6.393285679898087492e-01, 2.634622289761327174e+00, 7.047730939843561693e-01, 1.363636363636363091e+00, 1.000000000000000000e+00
-6.648137871354383721e-01, 2.678763984163584411e+00, 6.739912700640995347e-01, 1.363636363636363091e+00, 1.415838762408753171e+00
-6.835643125694420563e-01, 2.711240846883891997e+00, 6.508827340491355473e-01, 1.363636363636363091e+00, 1.723464124463156111e+00
-6.944086373569628989e-01, 2.730023768389655991e+00, 6.368096423304387965e-01, 1.363636363636363091e+00, 1.904044169930654951e+00
-6.988245675910943477e-01, 2.737672383917851615e+00, 6.275491698133032203e-01, 1.363636363636363091e+00, 2.000000000000000000e+00
-6.925356117131106215e-01, 2.726779592810624653e+00, 6.251445289854949960e-01, 1.363636363636363091e+00, 2.095955830069344827e+00
-6.795581268387405061e-01, 2.704301929653758929e+00, 6.311559320705345533e-01, 1.363636363636363091e+00, 2.276535875536843889e+00
-6.583604796737263509e-01, 2.667586527763035509e+00, 6.474708035496022918e-01, 1.363636363636363091e+00, 2.584161237591246607e+00
-6.310819895247332667e-01, 2.620338796871213294e+00, 6.756553197023575930e-01, 1.363636363636363091e+00, 3.000000000000000000e+00
-6.057068323513202790e-01, 2.576387735396815870e+00, 7.102006538823049109e-01, 1.363636363636363091e+00, 3.415838762408752949e+00
-5.888874167212416744e-01, 2.547255652971901707e+00, 7.407110432263825928e-01, 1.363636363636363091e+00, 3.723464124463156111e+00
-5.802565914630725130e-01, 2.532306625113503351e+00, 7.610337556644277690e-01, 1.363636363636363091e+00, 3.904044169930655173e+00
-5.765946634368991353e-01, 2.525963979718510721e+00, 7.724508301866968019e-01, 1.363636363636363091e+00, 4.000000000000000000e+00
-6.659539359267369063e-01, 2.462556961616483076e+00, 7.684155685137936675e-01, 1.454545454545453920e+00, 0.000000000000000000e+00
-6.720732576378193324e-01, 2.473155937727937292e+00, 7.620708357868406502e-01, 1.454545454545453920e+00, 9.595583006934514658e-02
-6.844303498339101566e-01, 2.494559049245379523e+00, 7.509449919906815429e-01, 1.454545454545453920e+00, 2.765358755368439447e-01
-7.053800018594111876e-01, 2.530844910954435534e+00, 7.315511128052869516e-01, 1.454545454545453920e+00, 5.841612375912467181e-01
-7.332789055713634374e-01, 2.579167229659009131e+00, 7.035915551165474735e-01, 1.454545454545453920e+00, 1.000000000000000000e+00
-7.609378146075735927e-01, 2.627073865391651442e+00, 6.746893721860465210e-01, 1.454545454545453920e+00, 1.415838762408753171e+00
-7.813709277540049625e-01, 2.662465055518074220e+00, 6.532007989487503830e-01, 1.454545454545453920e+00, 1.723464124463156111e+00
-7.932737209928626410e-01, 2.683081298159762706e+00, 6.402475911175252721e-01, 1.454545454545453920e+00, 1.904044169930654951e+00
-7.984162922905889692e-01, 2.691988492928970356e+00, 6.315844314862063547e-01, 1.454545454545453920e+00, 2.000000000000000000e+00
-7.918279551562168450e-01, 2.680577158274844773e+00, 6.289601778357473139e-01, 1.454545454545453920e+00, 2.095955830069344827e+00
-7.781532057563146365e-01, 2.656891797533441846e+00, 6.341904273948788529e-01, 1.454545454545453920e+00, 2.276535875536843889e+00
-7.556173386176860962e-01, 2.617858530656715033e+00, 6.490891535641428733e-01, 1.454545454545453920e+00, 2.584161237591246607e+00
-7.263510036802502956e-01, 2.567167751593748548e+00, 6.753903053536606249e-01, 1.454545454545453920e+00, 3.000000000000000000e+00
-6.987612003396939109e-01, 2.519380810437071627e+00, 7.081216475248195419e-01, 1.454545454545453920e+00, 3.415838762408752949e+00
-6.800888375529385854e-01, 2.487039329393052611e+00, 7.374098339200665375e-01, 1.454545454545453920e+00, 3.723464124463156111e+00
-6.702605802238326138e-01, 2.470016288349180744e+00, 7.571586852174609916e-01, 1.454545454545453920e+00, 3.904044169930655173e+00
-6.659539359267369063e-01, 2.462556961616483076e+00, 7.684155685137936675e-01, 1.454545454545453920e+00, 4.000000000000000000e+00
-7.582772597746092469e-01, 2.404283831062815402e+00, 7.616023773248588036e-01, 1.545454545454544526e+00, 0.000000000000000000e+00
-7.645184300346142825e-01, 2.415093855051831273e+00, 7.555803851846865093e-01, 1.545454545454544526e+00, 9.595583006934514658e-02
-7.771176198072344832e-01, 2.436916291872212259e+00, 7.452125384730534652e-01, 1.545454545454544526e+00, 2.765358755368439447e-01
-7.985534080243733568e-01, 2.474044166164583558e+00, 7.274176675232234546e-01, 1.545454545454544526e+00, 5.841612375912467181e-01
-8.272615419696939254e-01, 2.523768112748371539e+00, 7.021102161045595924e-01, 1.545454545454544526e+00, 1.000000000000000000e+00
-8.558501191029659338e-01, 2.573284980859300575e+00, 6.762643543287467640e-01, 1.545454545454544526e+00, 1.415838762408753171e+00
-8.770320486207189292e-01, 2.609973158986391262e+00, 6.572907234520255493e-01, 1.545454545454544526e+00, 1.723464124463156111e+00
-8.894343597419392955e-01, 2.631454591979621505e+00, 6.460140352543702891e-01, 1.545454545454544526e+00, 1.904044169930654951e+00
-8.950439656320489101e-01, 2.641170714391729124e+00, 6.383976226751412186e-01, 1.545454545454544526e+00, 2.000000000000000000e+00
-8.884133609448501279e-01, 2.629686170188596961e+00, 6.357120562182091428e-01, 1.545454545454544526e+00, 2.095955830069344827e+00
-8.746226615603394094e-01, 2.605799978182715027e+00, 6.400046129532654948e-01, 1.545454545454544526e+00, 2.276535875536843889e+00
-8.517301609353506997e-01, 2.566149003987931998e+00, 6.529523477274195020e-01, 1.545454545454544526e+00, 2.584161237591246607e+00
-8.217749974718251416e-01, 2.514265138920074527e+00, 6.763554211594661192e-01, 1.545454545454544526e+00, 3.000000000000000000e+00
-7.932243788393431583e-01, 2.464814016861093915e+00, 7.059353793574726366e-01, 1.545454545454544526e+00, 3.415838762408752949e+00
-7.735732975774276543e-01, 2.430777345691791158e+00, 7.327378483633777417e-01, 1.545454545454544526e+00, 3.723464124463156111e+00
-7.630189928253200415e-01, 2.412496753622575429e+00, 7.510247304832229354e-01, 1.545454545454544526e+00, 3.904044169930655173e+00
-7.582772597746092469e-01, 2.404283831062815402e+00, 7.616023773248588036e-01, 1.545454545454544526e+00, 4.000000000000000000e+00
-8.513320104120077891e-01, 2.347277568870624886e+00, 7.548592757708987300e-01, 1.636363636363635354e+00, 0.000000000000000000e+00
-8.576438179992753597e-01, 2.358209940299372143e+00, 7.491569238375057616e-01, 1.636363636363635354e+00, 9.595583006934514658e-02
-8.703774016976463246e-01, 2.380265154227380719e+00, 7.395099537680329682e-01, 1.636363636363635354e+00, 2.765358755368439447e-01
-8.921036134082811486e-01, 2.417896056766198232e+00, 7.232543592407961741e-01, 1.636363636363635354e+00, 5.841612375912467181e-01
-9.213326648906973171e-01, 2.468522258990789808e+00, 7.005474258373519669e-01, 1.636363636363635354e+00, 1.000000000000000000e+00
-9.505386885433424471e-01, 2.519108575844229758e+00, 6.777215053938372424e-01, 1.636363636363635354e+00, 1.415838762408753171e+00
-9.722213842794276140e-01, 2.556664106504185963e+00, 6.612350981338834810e-01, 1.636363636363635354e+00, 1.723464124463156111e+00
-9.849618727282869468e-01, 2.578731279810854371e+00, 6.516234548167502139e-01, 1.636363636363635354e+00, 1.904044169930654951e+00
-9.909402121839812061e-01, 2.589086067493011178e+00, 6.451407242291015143e-01, 1.636363636363635354e+00, 2.000000000000000000e+00
-9.842858123235928014e-01, 2.577560308840939118e+00, 6.425614961466582509e-01, 1.636363636363635354e+00, 2.095955830069344827e+00
-9.704968124534334439e-01, 2.553677060480262551e+00, 6.460919775551996480e-01, 1.636363636363635354e+00, 2.276535875536843889e+00
-9.474730279474778971e-01, 2.513798695933429972e+00, 6.572770716985743000e-01, 1.636363636363635354e+00, 2.584161237591246607e+00
-9.171500525182475494e-01, 2.461277761853340795e+00, 6.779005725505408142e-01, 1.636363636363635354e+00, 3.000000000000000000e+00
-8.879711975143542713e-01, 2.410738502479911283e+00, 7.042922322735306606e-01, 1.636363636363635354e+00, 3.415838762408752949e+00
-8.675900975631249956e-01, 2.375437401850243102e+00, 7.284422593209147756e-01, 1.636363636363635354e+00, 3.723464124463156111e+00
-8.564488583973325353e-01, 2.356140209555814380e+00, 7.450893369778293085e-01, 1.636363636363635354e+00, 3.904044169930655173e+00
-8.513320104120077891e-01, 2.347277568870624886e+00, 7.548592757708987300e-01, 1.636363636363635354e+00, 4.000000000000000000e+00
-9.446680512558794929e-01, 2.290758515607714152e+00, 7.486616984385399132e-01, 1.727272727272726183e+00, 0.000000000000000000e+00
-9.510607418619704267e-01, 2.301830980534532056e+00, 7.433403119194199604e-01, 1.727272727272726183e+00, 9.595583006934514658e-02
-9.639259835175316704e-01, 2.324114232733615726e+00, 7.344455819816843034e-01, 1.727272727272726183e+00, 2.765358755368439447e-01
-9.859098717311084448e-01, 2.362191444067445190e+00, 7.196840165086419994e-01, 1.727272727272726183e+00, 5.841612375912467181e-01
-1.015570860743601145e+00, 2.413565784039825246e+00, 6.993976892062490069e-01, 1.727272727272726183e+00, 1.000000000000000000e+00
-1.045263479789030558e+00, 2.464994908836296350e+00, 6.792976864640010159e-01, 1.727272727272726183e+00, 1.415838762408753171e+00
-1.067322459231275555e+00, 2.503202181993381181e+00, 6.649920899425706411e-01, 1.727272727272726183e+00, 1.723464124463156111e+00
-1.080304965198922051e+00, 2.525688541938912124e+00, 6.568045438369204403e-01, 1.727272727272726183e+00, 1.904044169930654951e+00
-1.086555168529444337e+00, 2.536514211665012120e+00, 6.513383015614603311e-01, 1.727272727272726183e+00, 2.000000000000000000e+00
-1.079860268103516097e+00, 2.524918303975689504e+00, 6.490212927104586083e-01, 1.727272727272726183e+00, 2.095955830069344827e+00
-1.066100413650698853e+00, 2.501085536958658206e+00, 6.520377696230749143e-01, 1.727272727272726183e+00, 2.276535875536843889e+00
-1.043019973810933365e+00, 2.461109042495146948e+00, 6.617898458611509716e-01, 1.727272727272726183e+00, 2.584161237591246607e+00
-1.012451308271136829e+00, 2.408162560660639162e+00, 6.799494511199170033e-01, 1.727272727272726183e+00, 3.000000000000000000e+00
-9.827867106749171855e-01, 2.356781970437901386e+00, 7.033318592570412253e-01, 1.727272727272726183e+00, 3.415838762408752949e+00
-9.617955739485144484e-01, 2.320424255119147183e+00, 7.248457333327282814e-01, 1.727272727272726183e+00, 3.723464124463156111e+00
-9.501369307952897136e-01, 2.300230892830446017e+00, 7.397845828620205344e-01, 1.727272727272726183e+00, 3.904044169930655173e+00
-9.446680512558794929e-01, 2.290758515607714152e+00, 7.486616984385399132e-01, 1.727272727272726183e+00, 4.000000000000000000e+00
-1.038243014679061993e+00, 2.234653288391249326e+00, 7.430552303240069989e-01, 1.818181818181817011e+00, 0.000000000000000000e+00
-1.044736432641584001e+00, 2.245900218217117050e+00, 7.382435199836234752e-01, 1.818181818181817011e+00, 9.595583006934514658e-02
-1.057738884312609651e+00, 2.268421125134293614e+00, 7.302057556686634143e-01, 1.818181818181817011e+00, 2.765358755368439447e-01
-1.079957279602171916e+00, 2.306904514638464576e+00, 7.169594268352175170e-01, 1.818181818181817011e+00, 5.841612375912467181e-01
-1.109973638371870353e+00, 2.358894373085798080e+00, 6.989348531642534113e-01, 1.818181818181817011e+00, 1.000000000000000000e+00
-1.140035537485986072e+00, 2.410963109723455844e+00, 6.812175563650334498e-01, 1.818181818181817011e+00, 1.415838762408753171e+00
-1.162358241745799381e+00, 2.449627167663786409e+00, 6.686940215891419292e-01, 1.818181818181817011e+00, 1.723464124463156111e+00
-1.175497339266772467e+00, 2.472384752135714070e+00, 6.615983829344457279e-01, 1.818181818181817011e+00, 1.904044169930654951e+00
-1.181931202295591898e+00, 2.483528529790568484e+00, 6.569447696759930233e-01, 1.818181818181817011e+00, 2.000000000000000000e+00
-1.175175856533891672e+00, 2.471827927708607930e+00, 6.551449117731886762e-01, 1.818181818181817011e+00, 2.095955830069344827e+00
-1.161474551536264554e+00, 2.448096571322721182e+00, 6.580019807297352585e-01, 1.818181818181817011e+00, 2.276535875536843889e+00
-1.138413172453470956e+00, 2.408153091058716111e+00, 6.667554234271713121e-01, 1.818181818181817011e+00, 2.584161237591246607e+00
-1.107716521758735695e+00, 2.354984932433239919e+00, 6.828212935286437357e-01, 1.818181818181817011e+00, 3.000000000000000000e+00
-1.077693726205066760e+00, 2.302983925149032274e+00, 7.033447925058755601e-01, 1.818181818181817011e+00, 3.415838762408752949e+00
-1.056189567458945433e+00, 2.265737629626724647e+00, 7.221559036410298837e-01, 1.818181818181817011e+00, 3.723464124463156111e+00
-1.044060845780136360e+00, 2.244730067448164501e+00, 7.352308485759160295e-01, 1.818181818181817011e+00, 3.904044169930655173e+00
-1.038243014679061993e+00, 2.234653288391249326e+00, 7.430552303240069989e-01, 1.818181818181817011e+00, 4.000000000000000000e+00
-1.132018901931284294e+00, 2.178896071455134198e+00, 7.380730604752452351e-01, 1.909090909090907839e+00, 0.000000000000000000e+00
-1.138633612784841320e+00, 2.190353086730872256e+00, 7.339732719360283486e-01, 1.909090909090907839e+00, 9.595583006934514658e-02
-1.151781424082176208e+00, 2.213125763906184318e+00, 7.269717325184510415e-01, 1.909090909090907839e+00, 2.765358755368439447e-01
-1.174217134633934956e+00, 2.251985554485739893e+00, 7.153287103010503856e-01, 1.909090909090907839e+00, 5.841612375912467181e-01
-1.204524169485468477e+00, 2.304478878675356945e+00, 6.994289820266464952e-01, 1.909090909090907839e+00, 1.000000000000000000e+00
-1.234853988135144354e+00, 2.357011665560944991e+00, 6.837043285516030133e-01, 1.909090909090907839e+00, 1.415838762408753171e+00
-1.257342373817027514e+00, 2.395962692142171058e+00, 6.724757736238673456e-01, 1.909090909090907839e+00, 1.723464124463156111e+00
-1.270563972179493684e+00, 2.418863172263231665e+00, 6.660525499235896429e-01, 1.909090909090907839e+00, 1.904044169930654951e+00
-1.277106312232698659e+00, 2.430194837635776040e+00, 6.619269395247547871e-01, 1.909090909090907839e+00, 2.000000000000000000e+00
-1.270283835985286380e+00, 2.418377962141825321e+00, 6.610105807037304215e-01, 1.909090909090907839e+00, 2.095955830069344827e+00
-1.256671848822775051e+00, 2.394801308784380911e+00, 6.641626033191845302e-01, 1.909090909090907839e+00, 2.276535875536843889e+00
-1.233695207134022809e+00, 2.355004597992156778e+00, 6.724505197672290269e-01, 1.909090909090907839e+00, 2.584161237591246607e+00
-1.202966537674655223e+00, 2.301780981239542001e+00, 6.868477081407747820e-01, 1.909090909090907839e+00, 3.000000000000000000e+00
-1.172686981174575482e+00, 2.249335250950751597e+00, 7.046389692336154642e-01, 1.909090909090907839e+00, 3.415838762408752949e+00
-1.150747125827584760e+00, 2.211334306779051406e+00, 7.205984969446099786e-01, 1.909090909090907839e+00, 3.723464124463156111e+00
-1.138186096270265235e+00, 2.189577965390399505e+00, 7.315578447310426835e-01, 1.909090909090907839e+00, 3.904044169930655173e+00
-1.132018901931284294e+00, 2.178896071455134198e+00, 7.380730604752452351e-01, 1.909090909090907839e+00, 4.000000000000000000e+00
-1.251537565018377096e+00, 2.167726650192868476e+00, 7.219327277985267965e-01, 1.999999999999998668e+00, 0.000000000000000000e+00
-1.255925203105218824e+00, 2.175326262284501766e+00, 7.199120256398352513e-01, 1.999999999999998668e+00, 9.595583006934514658e-02
-1.264570837128780045e+00, 2.190300939676956382e+00, 7.161998349197788993e-01, 1.999999999999998668e+00, 2.765358755368439447e-01
-1.279287963566686503e+00, 2.215791750408825589e+00, 7.097741475731851324e-01, 1.999999999999998668e+00, 5.841612375912467181e-01
-1.299143943048658878e+00, 2.250183315705647225e+00, 7.007453116463677745e-01, 1.999999999999998668e+00, 1.000000000000000000e+00
-1.318979221459365192e+00, 2.284539025695264680e+00, 6.915358157033959507e-01, 1.999999999999998668e+00, 1.415838762408753171e+00
-1.333650863099933082e+00, 2.309951054447171082e+00, 6.847063827154508120e-01, 1.999999999999998668e+00, 1.723464124463156111e+00
-1.342256614365315404e+00, 2.324856652876113206e+00, 6.806406366416039022e-01, 1.999999999999998668e+00, 1.904044169930654951e+00
-1.346538646334937583e+00, 2.332273349807133300e+00, 6.780672722014732257e-01, 1.999999999999998668e+00, 2.000000000000000000e+00
-1.342075753362745205e+00, 2.324543392430554967e+00, 6.783589528100446575e-01, 1.999999999999998668e+00, 2.095955830069344827e+00
-1.333308119788087387e+00, 2.309357405617100234e+00, 6.809568828807173180e-01, 1.999999999999998668e+00, 2.276535875536843889e+00
-1.318460224160018290e+00, 2.283640096003804576e+00, 6.864503975784315148e-01, 1.999999999999998668e+00, 2.584161237591246607e+00
-1.298505274404495369e+00, 2.249077109164754784e+00, 6.950362813755335267e-01, 1.999999999999998668e+00, 3.000000000000000000e+00
-1.278698081207030546e+00, 2.214770044191412879e+00, 7.048934368654041771e-01, 1.999999999999998668e+00, 3.415838762408752949e+00
-1.264190263434257222e+00, 2.189641766702018710e+00, 7.132643347230008812e-01, 1.999999999999998668e+00, 3.723464124463156111e+00
-1.255767288014699279e+00, 2.175052745324440373e+00, 7.187847174921124793e-01, 1.999999999999998668e+00, 3.904044169930655173e+00
-1.251537565018377096e+00, 2.167726650192868476e+00, 7.219327277985267965e-01, 1.999999999999998668e+00, 4.000000000000000000e+00
SURFACE_FACE,11,16
# nx,ny,nz,area
4.745091003924010176e-01, -3.671879064083005684e-01, 8.000088468462605018e-01, 4.904616339397437769e-04
-1.066742914714544493e-01, 2.715257590440761648e-01, 9.565011017843113583e-01, 1.147873909863285618e-03
-2.677881566382890322e-01, 3.871169400058463994e-01, 8.822867889324746971e-01, 2.612354594219043653e-03
-3.946830594031978667e-01, 4.759315318670022110e-01, 7.859481278016128281e-01, 4.643817673531181085e-03
-4.581432994613333642e-01, 5.709617962144517556e-01, 6.812542435994434209e-01, 4.634317657791335934e-03
-3.844041971339877128e-01, 7.343991078001768091e-01, 5.593669311713722614e-01, 2.606366753757497108e-03
-3.540114602574951364e-01, 8.516498110437435987e-01, 3.864821928051950239e-01, 1.149959585831793760e-03
-1.693719308598642115e-01, 7.814473823650209816e-01, -6.005440347149060276e-01, 4.989024450727005521e-04
3.385535896704864461e-02, 3.067452618473880399e-01, -9.511893391977170875e-01, 5.274839485254075554e-04
1.641135895964500602e-01, -1.151891574080704944e-01, -9.796929048050653233e-01, 1.184528088430387375e-03
2.151479833217720683e-01, -3.745704967498567073e-01, -9.018915058016346853e-01, 2.635820376985984620e-03
2.462784603103703174e-01, -5.528633856638159871e-01, -7.960458509278822703e-01, 4.646483447428194184e-03
3.558995903562223728e-01, -6.467339805375320605e-01, -6.745892379829018237e-01, 4.642138718360548644e-03
4.865282454172573656e-01, -7.125784478173009528e-01, -5.054920594010269275e-01, 2.637517939256536076e-03
6.037673462055413998e-01, -7.521841350305038532e-01, -2.639773071010664274e-01, 1.190606514475366258e-03
6.711516670240712523e-01, -7.410786360118909455e-01, 1.891811559235020979e-02, 5.355928666913303479e-04
-2.397054972416349794e-01, 3.851403220130121818e-01, 8.911835989019624149e-01, 6.611008247881856349e-04
-2.439938677153057345e-01, 3.697632286802752799e-01, 8.965166742639337771e-01, 1.566187478577037943e-03
-2.940374998239762006e-01, 4.055033486457012004e-01, 8.655108219626073129e-01, 3.335323473771626811e-03
-3.453868690649437578e-01, 4.665787172078058043e-01, 8.142556179273395811e-01, 5.449132615573820844e-03
-3.673861443216869249e-01, 5.402654009450397199e-01, 7.570605771681286900e-01, 5.442939384005384719e-03
-3.114091385618493191e-01, 6.345236183149546294e-01, 7.073924838593244058e-01, 3.329786958793797338e-03
-2.983451389080614691e-01, 6.911891688471026862e-01, 6.582155505291416020e-01, 1.567686408643193712e-03
-3.180231301010928990e-01, 8.311032468340779911e-01, 4.562112250071857500e-01, 6.529183597781951362e-04
2.961473940565604104e-02, 1.774191087622566387e-01, -9.836897005946242389e-01, 7.081531601512553158e-04
1.621564101094369881e-01, -2.061952079745945632e-01, -9.649812614080822692e-01, 1.651193630928110556e-03
2.161189185636520349e-01, -3.650966805379556868e-01, -9.055368721918747310e-01, 3.411733805521169859e-03
2.745160754670903924e-01, -4.825110238008216146e-01, -8.317596024217752682e-01, 5.511928473972377979e-03
3.873914418499334600e-01, -5.580017991093881857e-01, -7.338677421525731104e-01, 5.515158957479844581e-03
4.741601851742980878e-01, -6.368853367402733667e-01, -6.079055737865082243e-01, 3.420703108714420911e-03
5.501226009322015553e-01, -6.935361822005217114e-01, -4.651587771098319446e-01, 1.662905256092538564e-03
6.111762183899449585e-01, -7.288022654134774792e-01, -3.087246151552371920e-01, 7.548576603170581390e-04
-3.040330322383804629e-01, 4.119893137882004175e-01, 8.589695690955900798e-01, 1.079280907894254087e-03
-2.826983000786129629e-01, 3.786181355973488594e-01, 8.813228571468291195e-01, 2.230115415171367733e-03
-3.019344685221539426e-01, 3.971950848021478242e-01, 8.666438953383672761e-01, 4.050748570136348571e-03
-3.260864328404948775e-01, 4.381623776896581557e-01, 8.376642341026068195e-01, 5.814114864424832496e-03
-3.248671962021337789e-01, 4.752061881632384521e-01, 8.177043374980526025e-01, 5.808535151999445235e-03
-2.503561332703854170e-01, 5.358966133423412881e-01, 8.063105024381799213e-01, 4.045137042270473444e-03
-2.382542710264357044e-01, 5.764924522192934608e-01, 7.815953907693208302e-01, 2.231343709442075614e-03
-2.971887513729790653e-01, 7.609508673880400753e-01, 5.767431174090933421e-01, 1.046498221733978273e-03
